record_type,current_path,filename,document_id,title,version,status,classification,normative_role,semantic_owner,brand_era,canonical_state,dependencies,supersedes,superseded_by,target_class,target_path,recommended_action,duplicate_of,migration_risk,sprint,evidence_basis,notes
FILE,DOCS/CAW/AMS/AMS-0502-PREP.md,AMS-0502-PREP.md,N/A,AMS-0502-PREP — Registry Repository Contracts Reconnaissance,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0502-PREP.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW milestone prep/plan artifact,"File size 25387 bytes, SHA256 5af8e5f8ffb9..."
FILE,DOCS/CAW/AMS/AMS-0503-PREP.md,AMS-0503-PREP.md,N/A,AMS-0503-PREP — PostgreSQL Registry Adapters Reconnaissance,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0503-PREP.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW milestone prep/plan artifact,"File size 33258 bytes, SHA256 5f377a9ce8c1..."
FILE,DOCS/CAW/AMS/AMS-0504-AR.md,AMS-0504-AR.md,N/A,AMS-0504-AR — Adversarial Implementation Review Report,N/A,** **COMPLETE.** All conformance vectors and boundary validation checks are verified and passing.,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0504-AR.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 19409 bytes, SHA256 7c89515dee74..."
FILE,DOCS/CAW/AMS/AMS-0504-CDR.md,AMS-0504-CDR.md,N/A,AMS-0504-PREP Amendment — CDR Reconciliation Mandate,N/A,"** AUTHORIZED — READ-ONLY DOCUMENTATION RECONCILIATION **Date:** August 4, 2026 **Parent Artifact:**",N/A,"** Chair, Zyppi Constitutional Council **Target:** Jules Google AI Agent **Status:** AUTHORIZED — READ-ONLY DOCUMENTATION RECONCILIATION **Date:** August 4, 2026 **Parent Artifact:**",N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0504-CDR.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 22367 bytes, SHA256 ea419151e656..."
FILE,DOCS/CAW/AMS/AMS-0504-IS-A01.md,AMS-0504-IS-A01.md,N/A,1. Purpose,N/A,** **BINDING AMENDMENT — EFFECTIVE UPON RATIFICATION** **Scope:** This amendment modifies and clarifies the implementation contract of,N/A,"** Chair, Zyppi Constitutional Council **Status:** **BINDING AMENDMENT — EFFECTIVE UPON RATIFICATION** **Scope:** This amendment modifies and clarifies the implementation contract of",N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0504-IS-A01.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 16295 bytes, SHA256 ae8b24ca8e12..."
FILE,DOCS/CAW/AMS/AMS-0504-IS.md,AMS-0504-IS.md,N/A,AMS-0504-IS — Registry Seed System Implementation Specification,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0504-IS.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 57612 bytes, SHA256 37e34d98e3c5..."
FILE,DOCS/CAW/AMS/AMS-0504-PREP.md,AMS-0504-PREP.md,N/A,AMS-0504-PREP — Registry Seed System Constitutional Reconnaissance,N/A,** FINAL — CHAIR-RECONCILED **Authority:** AMS-0504-CDR **Readiness:** OUTCOME A-C **Implementation Status:** NOT YET AUTHORIZED **Production Seed Content:** NOT RATIFIED,N/A,** AMS-0504-CDR **Readiness:** OUTCOME A-C **Implementation Status:** NOT YET AUTHORIZED **Production Seed Content:** NOT RATIFIED,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0504-PREP.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW milestone prep/plan artifact,"File size 40876 bytes, SHA256 5c9304ad08cf..."
FILE,DOCS/CAW/AMS/AMS-0505-Accetance-Audit.md,AMS-0505-Accetance-Audit.md,N/A,AMS-0505 — Independent Acceptance Audit Report,N/A,**,N/A,"** Chair, Zyppi Constitutional Council",N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0505-Accetance-Audit.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS evidence/closure report,"File size 24008 bytes, SHA256 950d8c649459..."
FILE,DOCS/CAW/AMS/AMS-0601-EVR.md,AMS-0601-EVR.md,N/A,AMS-0601 — GS1 Digital Link Parser Execution & Verification Report,N/A,N/A,N/A,N/A,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0601-EVR.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS evidence/closure report,"File size 7295 bytes, SHA256 9496ffc0856d..."
FILE,DOCS/CAW/AMS/AMS-0602-EVR.md,AMS-0602-EVR.md,N/A,AMS-0602 — GS1 Digital Link Validator Execution & Verification Report,N/A,N/A,N/A,N/A,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0602-EVR.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS evidence/closure report,"File size 8167 bytes, SHA256 8cc549fe340c..."
FILE,DOCS/CAW/AMS/AMS-0801.md,AMS-0801.md,N/A,AMS-0801 — Wire ACV Loading into Pipeline,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0801.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 24849 bytes, SHA256 2b086173d612..."
FILE,DOCS/CAW/AMS/AMS-0802.md,AMS-0802.md,N/A,AMS-0802 — Wire Evidence Loading into Pipeline,N/A,** IMPLEMENTATION AUTHORIZED **Authority:** Zyppi Constitutional Council **Constitutional Basis:** Final and Closed M08 Council Gates G-0801 through G-0817 **Implementation Authority:** GRANTED by this AMS **Depends On:** AMS-0801 / IT-0801 and existing M07 evidence contracts **Logical Dependency:** AMS-0802 supplies evidence state required by AMS-0804; AMS-0801 and AMS-0802 are parallel prerequisites for AMS-0804.,N/A,** Zyppi Constitutional Council **Constitutional Basis:** Final and Closed M08 Council Gates G-0801 through G-0817 **Implementation Authority:** GRANTED by this AMS **Depends On:** AMS-0801 / IT-0801 and existing M07 evidence contracts **Logical Dependency:** AMS-0802 supplies evidence state required by AMS-0804; AMS-0801 and AMS-0802 are parallel prerequisites for AMS-0804.,N/A,Zyppi,IMPLEMENTATION,** AMS-0801 / IT-0801 and existing M07 evidence contracts **Logical Dependency:** AMS-0802 supplies evidence state required by AMS-0804; AMS-0801 and AMS-0802 are parallel prerequisites for AMS-0804.,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0802.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 22899 bytes, SHA256 9a948567e281..."
FILE,DOCS/CAW/AMS/AMS-0803.md,AMS-0803.md,N/A,AMS-0803 — FULL EXECUTION RECEIPT GENERATION,N/A,** **AUTHORIZED FOR IMPLEMENTATION — CONFIRMED** **Implementation Agent:** Jules — AI Software Engineer **Implementation Authority:** This AMS **Governing Plan:** M08-PLAN v1.4 — FINAL **Implementation Boundary:** Runtime receipt materialization only,N/A,** This AMS **Governing Plan:** M08-PLAN v1.4 — FINAL **Implementation Boundary:** Runtime receipt materialization only,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0803.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 33915 bytes, SHA256 4716284bdc0f..."
FILE,DOCS/CAW/AMS/AMS-0804-TRANSPORT-CONTRACT.md,AMS-0804-TRANSPORT-CONTRACT.md,N/A,AMS-0804 — Final Transport Contract Resolution & Implementation Mandate,N/A,"** **RATIFIED — IMPLEMENTATION AUTHORIZED** **Governing Authority:** G-0805, G-0807, G-0813, G-0815 **Target Agent:** Jules — AI Software Engineer **Issuing Authority:** Zyppi Constitutional Council",N/A,"** G-0805, G-0807, G-0813, G-0815 **Target Agent:** Jules — AI Software Engineer **Issuing Authority:** Zyppi Constitutional Council",N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0804-TRANSPORT-CONTRACT.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 14841 bytes, SHA256 41c7414de514..."
FILE,DOCS/CAW/AMS/AMS-0804.md,AMS-0804.md,N/A,AMS-0804 — Policy Evaluation Integration,N/A,** AUTHORIZED FOR IMPLEMENTATION **Authority:** Zyppi Constitutional Council **Governing Plan:** M08-PLAN v1.4 — FINAL **Implementation Boundary:** Runtime policy evaluation only **Implementation Agent:** Authorized engineering agent designated by the Council **Implementation Authority:** THIS DOCUMENT,N/A,** Zyppi Constitutional Council **Governing Plan:** M08-PLAN v1.4 — FINAL **Implementation Boundary:** Runtime policy evaluation only **Implementation Agent:** Authorized engineering agent designated by the Council **Implementation Authority:** THIS DOCUMENT,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0804.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 33964 bytes, SHA256 378ccb52a376..."
FILE,DOCS/CAW/AMS/AMS-0805.md,AMS-0805.md,N/A,AMS-0805 — Pipeline Replay Tests,N/A,** AUTHORIZED FOR IMPLEMENTATION **Implementation Scope:** Verification suite only **Implementation Agent:** Jules — AI Software Engineer,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/AMS-0805.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 15389 bytes, SHA256 dc9933ad0af7..."
FILE,DOCS/CAW/AMS/M01-Closure-Record.md,M01-Closure-Record.md,N/A,M01 Closure Record,N/A,CLOSED AND RATIFIED · Baseline commit/SHA: 7e960a3ec140272b43fa19d26568b72c1b599f53**,N/A,N/A,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/M01-Closure-Record.md,MOVE_TO_TARGET,N/A,MEDIUM,S13A,CAW AMS evidence/closure report,"File size 9850 bytes, SHA256 4c3583c1b90b..."
FILE,DOCS/CAW/AMS/M02-clousre-report.md,M02-clousre-report.md,N/A,Milestone M02 — Closure Audit & Conformance Report,N/A,COMPLETED**,N/A,N/A,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/M02-clousre-report.md,MOVE_TO_TARGET,N/A,MEDIUM,S13A,CAW AMS evidence/closure report,"File size 7885 bytes, SHA256 a368523ad03e..."
FILE,DOCS/CAW/AMS/M03-Closure-Record.md,M03-Closure-Record.md,N/A,M03 Wave-A Closure Record,N/A,CLOSURE AUDIT COMPLETE — PENDING CHAIR RATIFICATION**,N/A,N/A,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/M03-Closure-Record.md,MOVE_TO_TARGET,N/A,MEDIUM,S13A,CAW AMS evidence/closure report,"File size 15779 bytes, SHA256 2ca5b5ef7573..."
FILE,DOCS/CAW/AMS/M03-Closure-Report.md,M03-Closure-Report.md,N/A,M03 Domain Foundation — Milestone Closure Report,N/A,** **CLOSED — DISPOSITION A RATIFIED**,N/A,"** CEngS-003 §3, CAW-011 v2.0 Scope and Closure Criteria",N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/M03-Closure-Report.md,MOVE_TO_TARGET,N/A,MEDIUM,S13A,CAW AMS evidence/closure report,"File size 26745 bytes, SHA256 f01b233e45f6..."
FILE,DOCS/CAW/AMS/M04-PREP.md,M04-PREP.md,N/A,M04-PREP — Repository Reconnaissance Report,N/A,N/A,N/A,N/A,N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/M04-PREP.md,MOVE_TO_TARGET,N/A,MEDIUM,S13A,CAW milestone prep/plan artifact,"File size 43186 bytes, SHA256 ada1bf94a8d8..."
FILE,DOCS/CAW/AMS/M05-SFA-Implementation-Contract-Extraction.md,M05-SFA-Implementation-Contract-Extraction.md,N/A,M05-SFA Implementation-Contract Extraction,N/A,**,N/A,"** Chair, Zyppi Constitutional Council",N/A,Zyppi,IMPLEMENTATION,N/A,N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/M05-SFA-Implementation-Contract-Extraction.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW AMS implementation contract,"File size 18859 bytes, SHA256 5913b4c69604..."
FILE,DOCS/CAW/AMS/hold-AMS-0302-PREP.md,hold-AMS-0302-PREP.md,N/A,AMS-0302 — GS1 / Referent Domain Scope Reconciliation & Implementation Preparation,N/A,** PREPARATION / NO IMPLEMENTATION AUTHORIZED,N/A,N/A,N/A,N/A,IMPLEMENTATION,"** IT-0202 ☑, IT-0301 ☑ · **Status:** PREPARATION / NO IMPLEMENTATION AUTHORIZED",N/A,N/A,PROGRAMS-CAW-AMS,DOCS/PROGRAMS/CAW/AMS/hold-AMS-0302-PREP.md,MOVE_TO_TARGET,N/A,MEDIUM,S13B,CAW milestone prep/plan artifact,"File size 9931 bytes, SHA256 2fe6319ee663..."
FILE,DOCS/CAW/CAW-000-Navigation-Index.md,CAW-000-Navigation-Index.md,N/A,CAW-000 — Navigation Index,N/A,ACTIVE · Commerce Atlas Wedge (Phase 2) Execution Series**,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-000-Navigation-Index.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 4810 bytes, SHA256 d75b42dcc64e..."
FILE,DOCS/CAW/CAW-001-Wedge-Vision.md,CAW-001-Wedge-Vision.md,N/A,CAW-001 — Wedge Vision,N/A,"ACTIVE · Authority: North Star, Founding Principles, PRD, Tech Architecture Bible**",N/A,"North Star, Founding Principles, PRD, Tech Architecture Bible**",N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-001-Wedge-Vision.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 2689 bytes, SHA256 ebb30bdac857..."
FILE,DOCS/CAW/CAW-002-System-Architecture.md,CAW-002-System-Architecture.md,N/A,CAW-002 — System Architecture,N/A,"ACTIVE · Supersedes v1.0 (added Provisioning Flow, made Resolution carrier-agnostic)**",N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-002-System-Architecture.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 3698 bytes, SHA256 9801b984ff31..."
FILE,DOCS/CAW/CAW-003-Domain-Model.md,CAW-003-Domain-Model.md,N/A,CAW-003 — Domain Model,N/A,ACTIVE · Package:,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-003-Domain-Model.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 5371 bytes, SHA256 a8802f4bd1f1..."
FILE,DOCS/CAW/CAW-004-Repository-Map.md,CAW-004-Repository-Map.md,N/A,CAW-004 — Repository Map & Bootstrap,N/A,ACTIVE · Scope: CAW · Higher Repository Authority: CEngS-002 v2.1 · Supersedes CAW-004 v2.1 and earlier CAW-004 versions**,N/A,CEngS-002 v2.1 · Supersedes CAW-004 v2.1 and earlier CAW-004 versions**,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-004-Repository-Map.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 6919 bytes, SHA256 53db97a3c0d3..."
FILE,DOCS/CAW/CAW-005-Milestone-Roadmap.md,CAW-005-Milestone-Roadmap.md,N/A,CAW-005 — Milestone Roadmap,N/A,ACTIVE**,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-005-Milestone-Roadmap.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 9021 bytes, SHA256 47ac3a302ee7..."
FILE,DOCS/CAW/CAW-006-API-Contracts.md,CAW-006-API-Contracts.md,N/A,CAW-006 — API Contracts,N/A,ACTIVE · Package:,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-006-API-Contracts.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 2780 bytes, SHA256 05b740858316..."
FILE,DOCS/CAW/CAW-007-Runtime-Contracts.md,CAW-007-Runtime-Contracts.md,N/A,CAW-007 — Runtime Contracts,N/A,ACTIVE · Package:,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-007-Runtime-Contracts.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 2591 bytes, SHA256 4371a778b516..."
FILE,DOCS/CAW/CAW-008-Registry-Schema.md,CAW-008-Registry-Schema.md,N/A,CAW-008 — Registry Schema,N/A,ACTIVE · Package:,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-008-Registry-Schema.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 2622 bytes, SHA256 a570abc2f4a4..."
FILE,DOCS/CAW/CAW-009-Evidence-Model.md,CAW-009-Evidence-Model.md,N/A,CAW-009 — Evidence Model,N/A,ACTIVE · Storage: Cloudflare R2 +,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-009-Evidence-Model.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 2539 bytes, SHA256 85cf004af397..."
FILE,DOCS/CAW/CAW-010-Edge-Layer.md,CAW-010-Edge-Layer.md,N/A,CAW-010 — Edge Layer,N/A,ACTIVE · Package:,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-010-Edge-Layer.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 1931 bytes, SHA256 702fcfc85c9b..."
FILE,DOCS/CAW/CAW-011-Build-Order.md,CAW-011-Build-Order.md,N/A,CAW-011 — Build Order (Living Roadmap),N/A,ACTIVE — this is the project dashboard. Update Status inline as work progresses. Supersedes v1.0 (added Depends On / Size / AMS / Status columns per ratified governance; no separate ZIR).**,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-011-Build-Order.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 19834 bytes, SHA256 12c46c1f89a2..."
FILE,DOCS/CAW/CAW-012-AI-Mandates.md,CAW-012-AI-Mandates.md,N/A,CAW-012 — AI Mandates,N/A,ACTIVE · Uses: CEngS-003 mandate template — not restated here**,N/A,N/A,N/A,N/A,CANONICAL-ACTIVE,"IT-0302 (GS1 identifier model), IT-0501 (registry interfaces)",N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-012-AI-Mandates.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 4364 bytes, SHA256 6e27caaa0c12..."
FILE,DOCS/CAW/CAW-013-Validation-Suite.md,CAW-013-Validation-Suite.md,N/A,CAW-013 — Validation Suite,N/A,ACTIVE**,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-013-Validation-Suite.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 2311 bytes, SHA256 1aeea6ebda9a..."
FILE,DOCS/CAW/CAW-014-Release-Plan.md,CAW-014-Release-Plan.md,N/A,CAW-014 — Release Plan,N/A,ACTIVE · Channels defined by CEngS-102 §9 — applied here to the wedge**,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-014-Release-Plan.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 2902 bytes, SHA256 765aa8e446ad..."
FILE,DOCS/CAW/CAW-Full-at-M03.md,CAW-Full-at-M03.md,N/A,CAW-000 — Navigation Index,N/A,ACTIVE · Commerce Atlas Wedge (Phase 2) Execution Series**,N/A,N/A,N/A,Zyppi,CANONICAL-ACTIVE,N/A,N/A,N/A,PROGRAMS-CAW-CORE,DOCS/PROGRAMS/CAW/CORE/CAW-Full-at-M03.md,MOVE_TO_TARGET,N/A,HIGH,S12,Active CAW Core specification,"File size 71877 bytes, SHA256 4147afdd2226..."
FILE,DOCS/CAW/CCP/CCP-POL-PROD-01-RECEIPT.md,CCP-POL-PROD-01-RECEIPT.md,N/A,Completion Receipt: CCP-POL-PROD-01,N/A,** READY FOR COUNCIL RE-VERIFICATION,N/A,N/A,"""OWNER""",Zyppi,EVIDENCE,N/A,N/A,N/A,EVIDENCE-CCP-RECEIPTS,DOCS/EVIDENCE/CCP-RECEIPTS/CCP-POL-PROD-01-RECEIPT.md,MOVE_TO_TARGET,N/A,LOW,S13C,Capability Closure Program (CCP) receipt artifact,"File size 11715 bytes, SHA256 df0a8c05f8f2..."
FILE,DOCS/CAW/CCP/CCP-PRJ-PROD-01-RECEIPT.md,CCP-PRJ-PROD-01-RECEIPT.md,N/A,CCP-PRJ-PROD-01 Completion Receipt,N/A,READY FOR COUNCIL RE-VERIFICATION,N/A,N/A,"""REQUESTED_CAPABILITY""",Zyppi,EVIDENCE,N/A,N/A,N/A,EVIDENCE-CCP-RECEIPTS,DOCS/EVIDENCE/CCP-RECEIPTS/CCP-PRJ-PROD-01-RECEIPT.md,MOVE_TO_TARGET,N/A,LOW,S13C,Capability Closure Program (CCP) receipt artifact,"File size 12418 bytes, SHA256 f7f76cd5df09..."
FILE,DOCS/CAW/CCP/CCP-RI-01A-RECEIPT.md,CCP-RI-01A-RECEIPT.md,N/A,CCP-RI-01A — Completion Receipt,N/A,** IMPLEMENTED & VERIFIED,N/A,** LIMITED — THIS PACKET ONLY,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,EVIDENCE-CCP-RECEIPTS,DOCS/EVIDENCE/CCP-RECEIPTS/CCP-RI-01A-RECEIPT.md,MOVE_TO_TARGET,N/A,LOW,S13C,Capability Closure Program (CCP) receipt artifact,"File size 8117 bytes, SHA256 52d2bbff2c3d..."
FILE,DOCS/CAW/CCP/CCP-RI-02A-RECEIPT.md,CCP-RI-02A-RECEIPT.md,N/A,CCP-RI-02A — Completion Receipt,N/A,** IMPLEMENTED / VERIFIED,N/A,** LIMITED — THIS PACKET ONLY,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,EVIDENCE-CCP-RECEIPTS,DOCS/EVIDENCE/CCP-RECEIPTS/CCP-RI-02A-RECEIPT.md,MOVE_TO_TARGET,N/A,LOW,S13C,Capability Closure Program (CCP) receipt artifact,"File size 10658 bytes, SHA256 e50cf7520130..."
FILE,DOCS/CAW/CCP/CCP-RI-03A-RECEIPT.md,CCP-RI-03A-RECEIPT.md,N/A,CCP-RI-03A Completion Receipt — Native Bundle Verification Integration Closure,N/A,** IMPLEMENTED / VERIFIED,** IMPLEMENTATION MANDATE,** LIMITED — THIS PACKET ONLY,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,EVIDENCE-CCP-RECEIPTS,DOCS/EVIDENCE/CCP-RECEIPTS/CCP-RI-03A-RECEIPT.md,MOVE_TO_TARGET,N/A,LOW,S13C,Capability Closure Program (CCP) receipt artifact,"File size 10655 bytes, SHA256 a28e4e19d2a8..."
FILE,DOCS/CAW/CCP/CCP-RI-04A-RECEIPT.md,CCP-RI-04A-RECEIPT.md,N/A,CCP-RI-04A Completion Receipt — Native Dependency Resolution Stage Implementation,N/A,N/A,N/A,N/A,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,EVIDENCE-CCP-RECEIPTS,DOCS/EVIDENCE/CCP-RECEIPTS/CCP-RI-04A-RECEIPT.md,MOVE_TO_TARGET,N/A,LOW,S13C,Capability Closure Program (CCP) receipt artifact,"File size 8489 bytes, SHA256 9dcf2a02f19b..."
FILE,DOCS/CAW/CCP/CCP-RI-V2-01-RECEIPT.md,CCP-RI-V2-01-RECEIPT.md,N/A,Completion Receipt — CCP-RI-V2-01,N/A,N/A,N/A,N/A,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,EVIDENCE-CCP-RECEIPTS,DOCS/EVIDENCE/CCP-RECEIPTS/CCP-RI-V2-01-RECEIPT.md,MOVE_TO_TARGET,N/A,LOW,S13C,Capability Closure Program (CCP) receipt artifact,"File size 11970 bytes, SHA256 f51e8695250d..."
FILE,DOCS/CAW/CCP/CCP-RI-V2-02-RECEIPT.md,CCP-RI-V2-02-RECEIPT.md,N/A,CCP-RI-V2-02 Completion Receipt,N/A,N/A,N/A,N/A,N/A,Zyppi,EVIDENCE,N/A,N/A,N/A,EVIDENCE-CCP-RECEIPTS,DOCS/EVIDENCE/CCP-RECEIPTS/CCP-RI-V2-02-RECEIPT.md,MOVE_TO_TARGET,N/A,LOW,S13C,Capability Closure Program (CCP) receipt artifact,"File size 37545 bytes, SHA256 beb17df52239..."
